estu_cod_reside_mcpio,year,punt_global,INSE,MPIO,DPTO,Indice_penetracion,Zona
52019,2019,241.30392,39.200306,ALBAN,NARIÑO,15.88,Urbana
52019,2020,229,36.749516,ALBAN,NARIÑO,3.6600001,Rural
52019,2020,257.80807,42.436073,ALBAN,NARIÑO,3.6600001,Urbana
52022,2018,267.10959,40.302208,ALDANA,NARIÑO,1.49,Rural
52022,2018,294.42856,43.078266,ALDANA,NARIÑO,1.49,Urbana
52022,2019,254.94643,41.682983,ALDANA,NARIÑO,1.48,Rural
52022,2019,265.75,45.756866,ALDANA,NARIÑO,1.48,Urbana
52022,2020,268.97958,41.630974,ALDANA,NARIÑO,.23,Rural
52022,2020,244.33333,39.701065,ALDANA,NARIÑO,.23,Urbana
52036,2018,244.25,35.425644,ANCUYA,NARIÑO,1.11,Rural
52036,2018,259.54794,41.695881,ANCUYA,NARIÑO,1.11,Urbana
52036,2019,263.47058,36.578739,ANCUYA,NARIÑO,1.29,Rural
52036,2019,256.21918,42.065926,ANCUYA,NARIÑO,1.29,Urbana
52036,2020,223.6875,39.036751,ANCUYA,NARIÑO,.20999999,Rural
52036,2020,250.38806,42.277359,ANCUYA,NARIÑO,.20999999,Urbana
52051,2018,239.05882,38.234184,ARBOLEDA,NARIÑO,.73000002,Rural
52051,2018,235.2258,38.387566,ARBOLEDA,NARIÑO,.73000002,Urbana
52051,2019,242.95744,38.424091,ARBOLEDA,NARIÑO,.68000001,Rural
52051,2019,229.25,38.635941,ARBOLEDA,NARIÑO,.68000001,Urbana
52051,2020,241.41463,40.538231,ARBOLEDA,NARIÑO,.13,Rural
52051,2020,229.93878,42.557777,ARBOLEDA,NARIÑO,.13,Urbana
52079,2018,198.61469,38.364693,BARBACOAS,NARIÑO,.12,Rural
52079,2018,213.85185,43.410831,BARBACOAS,NARIÑO,.12,Urbana
52079,2019,187.6701,38.812111,BARBACOAS,NARIÑO,.18000001,Rural
52079,2019,213.41222,42.511189,BARBACOAS,NARIÑO,.18000001,Urbana
52079,2020,199.02942,41.826244,BARBACOAS,NARIÑO,.23999999,Rural
52079,2020,202.46512,44.243343,BARBACOAS,NARIÑO,.23999999,Urbana
52083,2018,242.88889,38.090092,BELEN,NARIÑO,1.63,Rural
52083,2018,276.67569,44.431953,BELEN,NARIÑO,1.63,Urbana
52083,2019,232,41.560703,BELEN,NARIÑO,.81999999,Rural
52083,2019,277.94446,44.787449,BELEN,NARIÑO,.81999999,Urbana
52083,2020,288.89999,43.604523,BELEN,NARIÑO,.44,Rural
52083,2020,270.9111,47.688446,BELEN,NARIÑO,.44,Urbana
52110,2018,254.10185,39.688301,BUESACO,NARIÑO,.73000002,Rural
52110,2018,269.69232,42.785675,BUESACO,NARIÑO,.73000002,Urbana
52110,2019,243.41228,39.464581,BUESACO,NARIÑO,.73000002,Rural
52110,2019,242.10378,42.892052,BUESACO,NARIÑO,.73000002,Urbana
52110,2020,242.74193,42.253162,BUESACO,NARIÑO,2.4300001,Rural
52110,2020,270.5625,47.699589,BUESACO,NARIÑO,2.4300001,Urbana
52203,2018,233.48215,37.224342,COLON,NARIÑO,1.77,Rural
52203,2018,275.26532,41.370907,COLON,NARIÑO,1.77,Urbana
52203,2019,226.72223,38.263824,COLON,NARIÑO,.80000001,Rural
52203,2019,253.27907,39.606529,COLON,NARIÑO,.80000001,Urbana
52203,2020,236.30612,35.240215,COLON,NARIÑO,.2,Rural
52203,2020,276.32001,37.98291,COLON,NARIÑO,.2,Urbana
52207,2018,260.75,36.788456,CONSACA,NARIÑO,.67000002,Rural
52207,2018,271.49124,45.328552,CONSACA,NARIÑO,.67000002,Urbana
52207,2019,264.38235,40.159725,CONSACA,NARIÑO,.57999998,Rural
52207,2019,251.02,43.233276,CONSACA,NARIÑO,.57999998,Urbana
52207,2020,263.15384,38.113731,CONSACA,NARIÑO,.13,Rural
52207,2020,251.72728,42.759243,CONSACA,NARIÑO,.13,Urbana
52210,2018,273.60001,37.491543,CONTADERO,NARIÑO,.88,Rural
52210,2018,257.24527,37.927319,CONTADERO,NARIÑO,.88,Urbana
52210,2019,244.5,40.608944,CONTADERO,NARIÑO,.92000002,Rural
52210,2019,267.82352,35.531334,CONTADERO,NARIÑO,.92000002,Urbana
52210,2020,207.60001,35.529579,CONTADERO,NARIÑO,2.0699999,Rural
52210,2020,246.80392,39.152218,CONTADERO,NARIÑO,2.0699999,Urbana
52215,2018,237.03334,35.979935,CORDOBA,NARIÑO,1.14,Rural
52215,2018,253.44681,39.529736,CORDOBA,NARIÑO,1.14,Urbana
52215,2019,240.03279,36.540501,CORDOBA,NARIÑO,1.04,Rural
52215,2019,228.49463,41.823582,CORDOBA,NARIÑO,1.04,Urbana
52215,2020,241.56,36.43465,CORDOBA,NARIÑO,.28,Rural
52215,2020,247.39131,40.69669,CORDOBA,NARIÑO,.28,Urbana
52224,2018,260.25,39.306293,CUASPUD,NARIÑO,2.1500001,Rural
52224,2018,260.09756,42.249607,CUASPUD,NARIÑO,2.1500001,Urbana
52224,2019,233.86363,36.429882,CUASPUD,NARIÑO,1.5700001,Rural
52224,2019,240.71014,43.6651,CUASPUD,NARIÑO,1.5700001,Urbana
52224,2020,253.2381,41.590988,CUASPUD,NARIÑO,.27000001,Rural
52224,2020,262.64816,45.26902,CUASPUD,NARIÑO,.27000001,Urbana
52227,2018,238.51295,40.16629,CUMBAL,NARIÑO,.57999998,Rural
52227,2018,261.63492,42.401909,CUMBAL,NARIÑO,.57999998,Urbana
52227,2019,240.14418,40.427986,CUMBAL,NARIÑO,.58999997,Rural
52227,2019,259.94009,44.430202,CUMBAL,NARIÑO,.58999997,Urbana
52227,2020,231.40201,40.670612,CUMBAL,NARIÑO,.22,Rural
52227,2020,255.90376,44.083813,CUMBAL,NARIÑO,.22,Urbana
52233,2018,224,40.593754,CUMBITARA,NARIÑO,.07,Rural
52233,2018,254.58064,40.701057,CUMBITARA,NARIÑO,.07,Urbana
52233,2019,245.3125,42.551632,CUMBITARA,NARIÑO,.15000001,Rural
52233,2019,218.53334,41.506485,CUMBITARA,NARIÑO,.15000001,Urbana
52233,2020,222.09375,42.115833,CUMBITARA,NARIÑO,.69,Rural
52233,2020,247.53488,42.633423,CUMBITARA,NARIÑO,.69,Urbana
52240,2018,251.97058,39.199669,CHACHAGsI,NARIÑO,.94,Rural
52240,2018,264.71912,45.309376,CHACHAGsI,NARIÑO,.94,Urbana
52240,2019,231.77083,38.498249,CHACHAGsI,NARIÑO,1.01,Rural
52240,2019,246.60606,42.504257,CHACHAGsI,NARIÑO,1.01,Urbana
52240,2020,239.18867,41.815739,CHACHAGsI,NARIÑO,2.49,Rural
52240,2020,250.4151,44.351982,CHACHAGsI,NARIÑO,2.49,Urbana
52250,2018,182.95833,42.13776,EL CHARCO,NARIÑO,.039999999,Rural
52250,2018,206.49001,42.1189,EL CHARCO,NARIÑO,.039999999,Urbana
52250,2019,174.34921,42.547775,EL CHARCO,NARIÑO,.12,Rural
52250,2019,200.52414,41.771358,EL CHARCO,NARIÑO,.12,Urbana
52250,2020,180.93478,41.539497,EL CHARCO,NARIÑO,.31,Rural
52250,2020,202.11035,41.89986,EL CHARCO,NARIÑO,.31,Urbana
52254,2018,227.63333,35.650578,EL PEÑOL,NARIÑO,.81999999,Rural
52254,2018,266.28571,40.356117,EL PEÑOL,NARIÑO,.81999999,Urbana
52254,2019,226.43243,37.906948,EL PEÑOL,NARIÑO,.85000002,Rural
52254,2019,242.90909,39.013599,EL PEÑOL,NARIÑO,.85000002,Urbana
52254,2020,224,39.10593,EL PEÑOL,NARIÑO,2.28,Rural
52254,2020,242.58824,42.083588,EL PEÑOL,NARIÑO,2.28,Urbana
52256,2018,230.36171,39.148499,EL ROSARIO,NARIÑO,.2,Rural
52256,2018,251.53847,43.634628,EL ROSARIO,NARIÑO,.2,Urbana
52256,2019,222.51163,39.292831,EL ROSARIO,NARIÑO,.12,Rural
52256,2019,263.71875,43.444763,EL ROSARIO,NARIÑO,.12,Urbana
52256,2020,227.16667,38.271687,EL ROSARIO,NARIÑO,.1,Rural
52256,2020,247,43.957039,EL ROSARIO,NARIÑO,.1,Urbana
52258,2018,258.62711,39.304832,EL TABLON DE GOMEZ,NARIÑO,.43000001,Rural
52258,2018,244.6909,38.933517,EL TABLON DE GOMEZ,NARIÑO,.43000001,Urbana
52258,2019,250.86363,39.751694,EL TABLON DE GOMEZ,NARIÑO,.38999999,Rural
52258,2019,239.65454,37.761875,EL TABLON DE GOMEZ,NARIÑO,.38999999,Urbana
52258,2020,248.36363,40.876945,EL TABLON DE GOMEZ,NARIÑO,.98000002,Rural
52258,2020,246.8,41.312366,EL TABLON DE GOMEZ,NARIÑO,.98000002,Urbana
52260,2018,235.78261,36.271935,EL TAMBO,NARIÑO,1.13,Rural
52260,2018,261.83734,39.722885,EL TAMBO,NARIÑO,1.13,Urbana
52260,2019,256,35.727333,EL TAMBO,NARIÑO,1.09,Rural
52260,2019,254.088,40.059525,EL TAMBO,NARIÑO,1.09,Urbana
52260,2020,258.21054,38.042274,EL TAMBO,NARIÑO,3.1700001,Rural
52260,2020,261.47287,40.407909,EL TAMBO,NARIÑO,3.1700001,Urbana
52287,2018,253.51515,37.646858,FUNES,NARIÑO,1.91,Rural
52287,2018,243.92424,40.396828,FUNES,NARIÑO,1.91,Urbana
52287,2019,245.64999,39.102226,FUNES,NARIÑO,1.9,Rural
52287,2019,255.98,41.352013,FUNES,NARIÑO,1.9,Urbana
52287,2020,241.57692,39.564137,FUNES,NARIÑO,.27000001,Rural
52287,2020,242.71428,41.570255,FUNES,NARIÑO,.27000001,Urbana
52317,2018,245.81334,37.151932,GUACHUCAL,NARIÑO,1.0599999,Rural
52317,2018,285.14728,42.307663,GUACHUCAL,NARIÑO,1.0599999,Urbana
52317,2019,250.88235,39.206326,GUACHUCAL,NARIÑO,.89999998,Rural
52317,2019,274.1875,43.941051,GUACHUCAL,NARIÑO,.89999998,Urbana
52317,2020,239.75949,38.786736,GUACHUCAL,NARIÑO,.27000001,Rural
52317,2020,272.50806,43.402134,GUACHUCAL,NARIÑO,.27000001,Urbana
52320,2018,255.56,35.830555,GUAITARILLA,NARIÑO,2.1800001,Rural
52320,2018,262.18262,38.940014,GUAITARILLA,NARIÑO,2.1800001,Urbana
52320,2019,271.27274,37.782822,GUAITARILLA,NARIÑO,1.98,Rural
52320,2019,265.66666,39.247269,GUAITARILLA,NARIÑO,1.98,Urbana
52320,2020,242.5238,34.42622,GUAITARILLA,NARIÑO,.19,Rural
52320,2020,258.0202,39.915688,GUAITARILLA,NARIÑO,.19,Urbana
52323,2018,310.81818,40.678497,GUALMATAN,NARIÑO,1.54,Rural
52323,2018,287.75925,39.801674,GUALMATAN,NARIÑO,1.54,Urbana
52323,2019,294.60001,33.328007,GUALMATAN,NARIÑO,1.21,Rural
52323,2019,279.65671,39.67786,GUALMATAN,NARIÑO,1.21,Urbana
52323,2020,256.10526,36.589523,GUALMATAN,NARIÑO,1.92,Rural
52323,2020,267.71429,43.135738,GUALMATAN,NARIÑO,1.92,Urbana
52352,2018,240.57143,35.07251,ILES,NARIÑO,1.29,Rural
52352,2018,253.86087,40.870132,ILES,NARIÑO,1.29,Urbana
52352,2019,246.375,36.768238,ILES,NARIÑO,1.0700001,Rural
52352,2019,260.60318,38.912018,ILES,NARIÑO,1.0700001,Urbana
52352,2020,241.67741,36.864098,ILES,NARIÑO,3.1099999,Rural
52352,2020,245.375,40.043301,ILES,NARIÑO,3.1099999,Urbana
52354,2018,250.12698,42.85186,IMUES,NARIÑO,1.96,Rural
52354,2018,251.5,35.574478,IMUES,NARIÑO,1.96,Urbana
52354,2019,243.23438,41.261776,IMUES,NARIÑO,1.78,Rural
52354,2019,267.35294,43.058369,IMUES,NARIÑO,1.78,Urbana
52354,2020,243.94916,42.876701,IMUES,NARIÑO,.31999999,Rural
52354,2020,263.22223,39.234852,IMUES,NARIÑO,.31999999,Urbana
52356,2018,248.1339,38.068821,IPIALES,NARIÑO,6.4899998,Rural
52356,2018,268.76953,48.187408,IPIALES,NARIÑO,6.4899998,Urbana
52356,2019,252.80237,39.613358,IPIALES,NARIÑO,6.8000002,Rural
52356,2019,257.93295,47.846237,IPIALES,NARIÑO,6.8000002,Urbana
52356,2020,242.54185,40.354595,IPIALES,NARIÑO,6.5900002,Rural
52356,2020,263.78796,50.353237,IPIALES,NARIÑO,6.5900002,Urbana
52378,2018,247.97197,42.561459,LA CRUZ,NARIÑO,3.0999999,Rural
52378,2018,235.66667,39.872448,LA CRUZ,NARIÑO,3.0999999,Urbana
52378,2019,248.95146,43.018715,LA CRUZ,NARIÑO,3.1900001,Rural
52378,2019,240.59505,42.481468,LA CRUZ,NARIÑO,3.1900001,Urbana
52378,2020,244.8172,42.678696,LA CRUZ,NARIÑO,3.98,Rural
52378,2020,241.16129,44.821716,LA CRUZ,NARIÑO,3.98,Urbana
52381,2018,257.07843,36.963692,LA FLORIDA,NARIÑO,.91000003,Rural
52381,2018,266.15384,42.418674,LA FLORIDA,NARIÑO,.91000003,Urbana
52381,2019,242.98215,37.183281,LA FLORIDA,NARIÑO,.77999997,Rural
52381,2019,254.3421,41.625618,LA FLORIDA,NARIÑO,.77999997,Urbana
52381,2020,247.48438,40.124207,LA FLORIDA,NARIÑO,1.71,Rural
52381,2020,255.38461,44.666985,LA FLORIDA,NARIÑO,1.71,Urbana
52385,2018,229.5,46.611687,LA LLANADA,NARIÑO,.31,Rural
52385,2018,239.11667,44.410698,LA LLANADA,NARIÑO,.31,Urbana
52385,2019,218.26666,38.712543,LA LLANADA,NARIÑO,.059999999,Rural
52385,2019,243.64,46.494675,LA LLANADA,NARIÑO,.059999999,Urbana
52385,2020,217.625,43.886276,LA LLANADA,NARIÑO,6.48,Rural
52385,2020,248.43903,45.352825,LA LLANADA,NARIÑO,6.48,Urbana
52390,2018,183.03448,39.192703,LA TOLA,NARIÑO,.13,Rural
52390,2018,185.76923,41.763641,LA TOLA,NARIÑO,.13,Urbana
52390,2019,180.57143,39.590702,LA TOLA,NARIÑO,.22,Rural
52390,2019,176.91803,42.348011,LA TOLA,NARIÑO,.22,Urbana
52390,2020,187.22728,42.49461,LA TOLA,NARIÑO,.11,Rural
52390,2020,189.7347,44.045715,LA TOLA,NARIÑO,.11,Urbana
52399,2018,243.16,38.986969,LA UNION,NARIÑO,1.48,Rural
52399,2018,259.23175,43.961395,LA UNION,NARIÑO,1.48,Urbana
52399,2019,217.74312,39.767559,LA UNION,NARIÑO,2.29,Rural
52399,2019,240.3961,44.344757,LA UNION,NARIÑO,2.29,Urbana
52399,2020,237.92035,39.558556,LA UNION,NARIÑO,1.51,Rural
52399,2020,247.03596,44.580444,LA UNION,NARIÑO,1.51,Urbana
52405,2018,228.09091,39.03772,LEIVA,NARIÑO,.079999998,Rural
52405,2018,241.82143,45.070267,LEIVA,NARIÑO,.079999998,Urbana
52405,2019,218,37.134254,LEIVA,NARIÑO,.15000001,Rural
52405,2019,227.18605,41.021381,LEIVA,NARIÑO,.15000001,Urbana
52405,2020,225.65117,39.88369,LEIVA,NARIÑO,.25999999,Rural
52405,2020,223.10228,40.709133,LEIVA,NARIÑO,.25999999,Urbana
52411,2018,275.77777,42.962326,LINARES,NARIÑO,1.17,Rural
52411,2018,262.09302,39.679581,LINARES,NARIÑO,1.17,Urbana
52411,2019,272.85367,41.036934,LINARES,NARIÑO,.83999997,Rural
52411,2019,260.14999,41.670956,LINARES,NARIÑO,.83999997,Urbana
52411,2020,255.26086,42.759285,LINARES,NARIÑO,1.17,Rural
52411,2020,251.1129,42.050407,LINARES,NARIÑO,1.17,Urbana
52418,2018,242.86667,36.788311,LOS ANDES,NARIÑO,.13,Rural
52418,2018,250.64462,42.660561,LOS ANDES,NARIÑO,.13,Urbana
52418,2019,234.44,36.340496,LOS ANDES,NARIÑO,.07,Rural
52418,2019,263.16855,43.237202,LOS ANDES,NARIÑO,.07,Urbana
52418,2020,223.95833,38.869274,LOS ANDES,NARIÑO,2.5599999,Rural
52418,2020,253.44775,45.550755,LOS ANDES,NARIÑO,2.5599999,Urbana
52427,2018,190.7742,40.069401,MAGsI,NARIÑO,.039999999,Urbana
52427,2019,178.26315,40.991348,MAGsI,NARIÑO,.059999999,Urbana
52427,2020,182,35.847977,MAGsI,NARIÑO,.029999999,Rural
52427,2020,194.95918,42.901855,MAGsI,NARIÑO,.029999999,Urbana
52435,2018,204.77586,36.864525,MALLAMA,NARIÑO,.70999998,Rural
52435,2018,251.13725,39.529423,MALLAMA,NARIÑO,.70999998,Urbana
52435,2019,212.60001,40.283508,MALLAMA,NARIÑO,.67000002,Rural
52435,2019,230.87671,38.607819,MALLAMA,NARIÑO,.67000002,Urbana
52435,2020,213.86667,39.833622,MALLAMA,NARIÑO,.25999999,Rural
52435,2020,241.64407,42.240082,MALLAMA,NARIÑO,.25999999,Urbana
52473,2018,219.94643,42.310543,MOSQUERA,NARIÑO,.1,Urbana
52473,2019,200.64,44.707157,MOSQUERA,NARIÑO,.20999999,Urbana
52473,2020,210.51352,47.386089,MOSQUERA,NARIÑO,.25,Urbana
52480,2018,243.25,38.602779,NARIÑO,NARIÑO,1.99,Rural
52480,2018,257.98734,45.783737,NARIÑO,NARIÑO,1.99,Urbana
52480,2019,203.62962,40.757729,NARIÑO,NARIÑO,2.02,Rural
52480,2019,242.00833,48.763618,NARIÑO,NARIÑO,2.02,Urbana
52480,2020,224.5,44.267212,NARIÑO,NARIÑO,6.3299999,Rural
52480,2020,245.27472,45.574947,NARIÑO,NARIÑO,6.3299999,Urbana
52490,2018,188.5,41.987839,OLAYA HERRERA,NARIÑO,.039999999,Rural
52490,2018,203.45653,43.934765,OLAYA HERRERA,NARIÑO,.039999999,Urbana
52490,2019,170.28889,40.276058,OLAYA HERRERA,NARIÑO,.11,Rural
52490,2019,193.05,44.522755,OLAYA HERRERA,NARIÑO,.11,Urbana
52490,2020,185.3793,40.856033,OLAYA HERRERA,NARIÑO,.37,Rural
52490,2020,201.10924,45.731754,OLAYA HERRERA,NARIÑO,.37,Urbana
52506,2018,260.42856,35.86063,OSPINA,NARIÑO,2.1300001,Rural
52506,2018,263.73685,39.744602,OSPINA,NARIÑO,2.1300001,Urbana
52506,2019,273.45456,37.406902,OSPINA,NARIÑO,2.02,Rural
52506,2019,257.34,40.438881,OSPINA,NARIÑO,2.02,Urbana
52506,2020,253.70833,39.355347,OSPINA,NARIÑO,.14,Rural
52506,2020,271.26471,38.167805,OSPINA,NARIÑO,.14,Urbana
52520,2018,237.41176,47.07082,FRANCISCO PIZARRO,NARIÑO,.039999999,Rural
52520,2018,197.58621,43.259003,FRANCISCO PIZARRO,NARIÑO,.039999999,Urbana
52520,2019,208.125,44.970776,FRANCISCO PIZARRO,NARIÑO,.059999999,Rural
52520,2019,186.27397,41.122444,FRANCISCO PIZARRO,NARIÑO,.059999999,Urbana
52520,2020,227.38095,46.256519,FRANCISCO PIZARRO,NARIÑO,.12,Rural
52520,2020,194.97183,44.512218,FRANCISCO PIZARRO,NARIÑO,.12,Urbana
52540,2018,251.60001,40.092884,POLICARPA,NARIÑO,.16,Rural
52540,2018,236.06522,43.881565,POLICARPA,NARIÑO,.16,Urbana
52540,2019,231.68254,41.050514,POLICARPA,NARIÑO,.2,Rural
52540,2019,232.91304,41.264999,POLICARPA,NARIÑO,.2,Urbana
52540,2020,242.18182,42.052406,POLICARPA,NARIÑO,2.0899999,Rural
52540,2020,237.34883,43.28997,POLICARPA,NARIÑO,2.0899999,Urbana
52560,2018,261.73914,35.448975,POTOSI,NARIÑO,.86000001,Rural
52560,2018,262.96924,40.900188,POTOSI,NARIÑO,.86000001,Urbana
52560,2019,261,37.070049,POTOSI,NARIÑO,.91000003,Rural
52560,2019,260.79999,40.177685,POTOSI,NARIÑO,.91000003,Urbana
52560,2020,253.95744,38.737961,POTOSI,NARIÑO,.28999999,Rural
52560,2020,265.72,44.27713,POTOSI,NARIÑO,.28999999,Urbana
52565,2018,240.63829,37.173073,PROVIDENCIA,NARIÑO,1.01,Urbana
52565,2019,254.06,37.57729,PROVIDENCIA,NARIÑO,1.01,Urbana
52565,2020,237.53061,36.250862,PROVIDENCIA,NARIÑO,.25,Urbana
52573,2018,254.48,37.364594,PUERRES,NARIÑO,1.1,Rural
52573,2018,279.75,43.147129,PUERRES,NARIÑO,1.1,Urbana
52573,2019,265.5,37.760574,PUERRES,NARIÑO,1.1799999,Rural
52573,2019,274.32559,43.536995,PUERRES,NARIÑO,1.1799999,Urbana
52573,2020,254.19048,39.113094,PUERRES,NARIÑO,.43000001,Rural
52573,2020,267.70493,44.955429,PUERRES,NARIÑO,.43000001,Urbana
52585,2018,277.86487,35.997982,PUPIALES,NARIÑO,1.9299999,Rural
52585,2018,269.70587,42.037998,PUPIALES,NARIÑO,1.9299999,Urbana
52585,2019,261.32693,39.235512,PUPIALES,NARIÑO,1.9,Rural
52585,2019,255.5641,41.802139,PUPIALES,NARIÑO,1.9,Urbana
52585,2020,260.51282,38.075665,PUPIALES,NARIÑO,.41,Rural
52585,2020,262.88513,43.632648,PUPIALES,NARIÑO,.41,Urbana
52612,2018,202.5,37.781185,RICAURTE,NARIÑO,.69999999,Rural
52612,2018,243.01923,40.933952,RICAURTE,NARIÑO,.69999999,Urbana
52612,2019,181.66101,36.6213,RICAURTE,NARIÑO,.75999999,Rural
52612,2019,234.22772,40.803162,RICAURTE,NARIÑO,.75999999,Urbana
52612,2020,196.20833,40.08408,RICAURTE,NARIÑO,.38999999,Rural
52612,2020,234.17392,45.906963,RICAURTE,NARIÑO,.38999999,Urbana
52621,2018,180.10257,42.042122,ROBERTO PAYAN,NARIÑO,.11,Rural
52621,2018,189.92728,43.92976,ROBERTO PAYAN,NARIÑO,.11,Urbana
52621,2019,168.33333,42.107105,ROBERTO PAYAN,NARIÑO,.23999999,Rural
52621,2019,185.21538,41.585262,ROBERTO PAYAN,NARIÑO,.23999999,Urbana
52621,2020,178.22223,44.958145,ROBERTO PAYAN,NARIÑO,.54000002,Rural
52621,2020,195.21428,45.652565,ROBERTO PAYAN,NARIÑO,.54000002,Urbana
52678,2018,241.90565,37.981457,SAMANIEGO,NARIÑO,1.42,Rural
52678,2018,249.07932,40.294601,SAMANIEGO,NARIÑO,1.42,Urbana
52678,2019,245.18182,37.678364,SAMANIEGO,NARIÑO,1.54,Rural
52678,2019,244.89029,40.864601,SAMANIEGO,NARIÑO,1.54,Urbana
52678,2020,233.93478,38.445034,SAMANIEGO,NARIÑO,.94999999,Rural
52678,2020,250.88333,42.904495,SAMANIEGO,NARIÑO,.94999999,Urbana
52683,2018,257,37.070175,SANDONA,NARIÑO,2.0599999,Rural
52683,2018,270.49518,41.617573,SANDONA,NARIÑO,2.0599999,Urbana
52683,2019,255.44118,38.750374,SANDONA,NARIÑO,2.3199999,Rural
52683,2019,257.18674,43.92408,SANDONA,NARIÑO,2.3199999,Urbana
52683,2020,248,39.167686,SANDONA,NARIÑO,.33000001,Rural
52683,2020,255.8287,44.299664,SANDONA,NARIÑO,.33000001,Urbana
52685,2018,246.07143,36.604195,SAN BERNARDO,NARIÑO,1.46,Rural
52685,2018,271.82001,39.78846,SAN BERNARDO,NARIÑO,1.46,Urbana
52685,2019,242.46153,37.392044,SAN BERNARDO,NARIÑO,1.49,Rural
52685,2019,270.02631,40.376427,SAN BERNARDO,NARIÑO,1.49,Urbana
52685,2020,245.64999,41.784554,SAN BERNARDO,NARIÑO,4,Rural
52685,2020,280.48486,43.525066,SAN BERNARDO,NARIÑO,4,Urbana
52687,2018,241.02759,37.264072,SAN LORENZO,NARIÑO,.50999999,Rural
52687,2018,234.75824,39.464291,SAN LORENZO,NARIÑO,.50999999,Urbana
52687,2019,243.10204,38.176216,SAN LORENZO,NARIÑO,.38999999,Rural
52687,2019,232.08,38.107044,SAN LORENZO,NARIÑO,.38999999,Urbana
52687,2020,240.04512,39.594875,SAN LORENZO,NARIÑO,1.4299999,Rural
52687,2020,243.32877,39.445393,SAN LORENZO,NARIÑO,1.4299999,Urbana
52693,2018,235.95555,36.834789,SAN PABLO,NARIÑO,2.1300001,Rural
52693,2018,260.74774,41.69865,SAN PABLO,NARIÑO,2.1300001,Urbana
52693,2019,218.56097,39.481647,SAN PABLO,NARIÑO,1.48,Rural
52693,2019,255.09091,41.169346,SAN PABLO,NARIÑO,1.48,Urbana
52693,2020,249.72974,39.586273,SAN PABLO,NARIÑO,1.6,Rural
52693,2020,265.80734,43.811752,SAN PABLO,NARIÑO,1.6,Urbana
52694,2018,222.78947,35.876816,SAN PEDRO DE CARTAGO,NARIÑO,.75,Rural
52694,2018,240.02563,36.238899,SAN PEDRO DE CARTAGO,NARIÑO,.75,Urbana
52694,2019,231.30769,35.702229,SAN PEDRO DE CARTAGO,NARIÑO,.63999999,Rural
52694,2019,255.39622,37.857121,SAN PEDRO DE CARTAGO,NARIÑO,.63999999,Urbana
52694,2020,222.08333,39.565735,SAN PEDRO DE CARTAGO,NARIÑO,.16,Rural
52694,2020,256.8125,38.075062,SAN PEDRO DE CARTAGO,NARIÑO,.16,Urbana
52696,2018,193.22223,42.725513,SANTA BARBARA,NARIÑO,.0099999998,Urbana
52696,2019,192.65715,38.97356,SANTA BARBARA,NARIÑO,.14,Urbana
52696,2020,201.31818,43.958172,SANTA BARBARA,NARIÑO,.18000001,Urbana
52699,2018,242.575,37.261395,SANTACRUZ,NARIÑO,.56999999,Rural
52699,2018,255.95122,38.539509,SANTACRUZ,NARIÑO,.56999999,Urbana
52699,2019,226.69565,38.373444,SANTACRUZ,NARIÑO,.60000002,Rural
52699,2019,243.88,42.149666,SANTACRUZ,NARIÑO,.60000002,Urbana
52699,2020,222.2963,37.427647,SANTACRUZ,NARIÑO,.18000001,Rural
52699,2020,252.55556,42.929581,SANTACRUZ,NARIÑO,.18000001,Urbana
52720,2018,246.24001,39.347225,SAPUYES,NARIÑO,.72000003,Rural
52720,2018,271,38.781929,SAPUYES,NARIÑO,.72000003,Urbana
52720,2019,252.12903,40.072239,SAPUYES,NARIÑO,.75999999,Rural
52720,2019,262.05884,40.898621,SAPUYES,NARIÑO,.75999999,Urbana
52720,2020,244.11111,41.871777,SAPUYES,NARIÑO,.30000001,Rural
52720,2020,269.28571,42.983627,SAPUYES,NARIÑO,.30000001,Urbana
52786,2018,234.8595,37.987366,TAMINANGO,NARIÑO,.81,Rural
52786,2018,248.70769,40.276596,TAMINANGO,NARIÑO,.81,Urbana
52786,2019,232.05072,39.273937,TAMINANGO,NARIÑO,.74000001,Rural
52786,2019,234.23529,38.583939,TAMINANGO,NARIÑO,.74000001,Urbana
52786,2020,246.63235,41.296131,TAMINANGO,NARIÑO,1.73,Rural
52786,2020,240.1062,41.972767,TAMINANGO,NARIÑO,1.73,Urbana
52788,2018,261.36365,38.462227,TANGUA,NARIÑO,1.12,Rural
52788,2018,240.50847,42.150532,TANGUA,NARIÑO,1.12,Urbana
52788,2019,251.52777,39.706177,TANGUA,NARIÑO,1.1900001,Rural
52788,2019,224.1579,42.612988,TANGUA,NARIÑO,1.1900001,Urbana
52788,2020,256.9375,41.629185,TANGUA,NARIÑO,1.25,Rural
52788,2020,235.67308,45.153008,TANGUA,NARIÑO,1.25,Urbana
52835,2018,200.47348,41.512108,SAN ANDRES DE TUMACO,NARIÑO,1.5700001,Rural
52835,2018,213.95161,46.356411,SAN ANDRES DE TUMACO,NARIÑO,1.5700001,Urbana
52835,2019,188.99863,41.969021,SAN ANDRES DE TUMACO,NARIÑO,2.52,Rural
52835,2019,206.16083,46.527615,SAN ANDRES DE TUMACO,NARIÑO,2.52,Urbana
52835,2020,197.26721,42.755764,SAN ANDRES DE TUMACO,NARIÑO,3.01,Rural
